Date	Open	High	Low	Close	Volume
17/03/2010	266.18	268.08	263.95	264.91	4937276
18/03/2010	265.98	267.86	263.53	266.71	3495591
19/03/2010	267.17	271.55	265.03	270.45	4511717
22/03/2010	263.01	272.17	263.01	265.97	4678751
23/03/2010	266.96	270.92	266.71	270.29	4572931
25/03/2010	271.43	271.67	266.82	270.3	5250073
26/03/2010	271.67	275.14	271.22	272.53	4131759
29/03/2010	273.33	274.88	270.19	270.76	4628760
30/03/2010	271.43	273.83	268.21	269.48	4329090
31/03/2010	270.66	271.18	265.31	266.04	4948302
01/04/2010	266.97	272.05	266.72	270.45	2861856
05/04/2010	271.55	279.76	271.55	278.83	4551762
06/04/2010	279.35	280.59	277.42	278.16	2853138
07/04/2010	278.61	284.73	278.14	279.77	4621626
08/04/2010	280.59	281.46	272.79	274.04	3365528
09/04/2010	274.45	280.09	274.45	278.53	3846259
12/04/2010	283.56	283.56	278.03	279.19	2902957
13/04/2010	279.35	280.84	275.22	277.59	3193600
15/04/2010	278.61	281.06	269.21	270.11	5551581
16/04/2010	268.98	271.18	265.27	268.52	4158779
19/04/2010	267.42	267.42	260.28	262.96	3746293
20/04/2010	264.95	267.4	261.11	263.3	3828437
21/04/2010	264.99	265.9	259.58	261.05	4385951
22/04/2010	260.16	270.91	260.05	266.41	5851352
23/04/2010	267.46	271.43	267.46	269.5	5311168
26/04/2010	267.46	271.87	263.38	265.3	3806402
27/04/2010	263.25	264.49	261.27	262.82	3193352
28/04/2010	261.01	261.01	250.62	251.92	9168538
29/04/2010	253.6	257.53	252.39	256.33	5359600
30/04/2010	257.56	259.34	255.08	255.97	3616419
03/05/2010	254.09	255.73	252.13	253.53	2865346
04/05/2010	253.65	257.31	251	252.89	3965640
05/05/2010	250.13	253.48	248.47	252.77	3423392
06/05/2010	252.56	253.42	248.64	249.6	5454783
07/05/2010	241.71	262.51	241.71	255.78	16472546
10/05/2010	260.28	267.96	257.56	267.32	8697783
11/05/2010	269.69	269.69	263.34	264.44	6017564
12/05/2010	266.49	269.8	263.51	268.2	3496020
13/05/2010	263.01	270.78	263.01	265.43	2731043
14/05/2010	264.42	265.24	256.32	258.46	4151458
17/05/2010	256.25	256.25	249.88	251.75	4711513
18/05/2010	252.61	255.94	249.58	252.75	3530511
19/05/2010	251.86	252.05	246.44	247.32	5965445
20/05/2010	247.9	250.87	246.1	247.64	4246454
21/05/2010	245.15	247.62	241.73	246.55	4381347
24/05/2010	252.11	259.78	251.73	253.26	5652017
25/05/2010	253.84	253.84	243.38	244.1	5770796
26/05/2010	246.39	250.13	245.42	249.65	3137663
27/05/2010	250.38	254.51	248.05	253.16	6264345
28/05/2010	255.07	257.31	251.24	256.73	4008272
31/05/2010	255.12	259.66	254.77	258.95	3782780
01/06/2010	258.38	258.8	248.67	250.27	4449630
02/06/2010	251.37	252.85	248.48	250.39	4509546
03/06/2010	252.58	257.06	252.58	255.28	3910363
04/06/2010	255.33	256.57	253.21	255.38	3220285
07/06/2010	251.37	251.37	247.65	249.57	3086645
08/06/2010	250.05	250.8	246.44	246.76	3480569
09/06/2010	247.7	251.37	247.65	249.4	3484176
10/06/2010	250.13	251.97	249.42	251.45	3191686
11/06/2010	253.84	260.25	252.85	259.14	5327604
14/06/2010	261.25	264.99	259.81	263.38	3632863
15/06/2010	263.8	264.96	260.06	264.02	4341443
16/06/2010	264.99	265.64	261.3	262	2704841
17/06/2010	263.33	266.72	262.09	265.33	4811174
18/06/2010	267.51	269.89	260.17	261.11	8749692
21/06/2010	262.76	265.41	262.76	263.91	2695660
22/06/2010	263.25	266.18	261.76	263.45	2950749
23/06/2010	262.44	264.37	261.03	262.19	2665095
24/06/2010	262.26	263.95	259.37	260.54	4298567
25/06/2010	260.04	264.49	258.3	263.24	4646050
28/06/2010	265.98	270.44	263.79	269.98	7194118
29/06/2010	270.19	270.19	263.55	264.36	3249076
30/06/2010	262.51	270.92	261.89	269.9	6088910
01/07/2010	268.46	269.04	264.12	266.54	3042649
02/07/2010	266.47	268.44	263.82	264.73	2502708
05/07/2010	264.99	265.77	263.18	264.57	1462821
06/07/2010	263.87	267.94	263.87	265.95	2115540
07/07/2010	265.98	266.18	260.28	260.91	3140408
08/07/2010	262.51	264.88	261.34	261.79	2737949
09/07/2010	263.49	264	260.91	261.93	2965846
12/07/2010	262.51	264.48	260.54	261.58	2871831
13/07/2010	261.83	266.91	261.83	266.05	3438642
14/07/2010	267.46	271.04	264.31	265.1	3650519
15/07/2010	265.47	267.69	264.52	265.84	3172106
16/07/2010	265.25	265.98	262.51	263.24	2006855
19/07/2010	262.04	263.97	260.98	261.53	2242066
20/07/2010	261.77	263.97	259.81	260.77	1564673
21/07/2010	262.24	263.25	261.43	262.12	2245764
22/07/2010	262.12	262.72	259.44	262.26	3629863
23/07/2010	263.49	265.21	261.72	262.62	3152167
26/07/2010	263.38	264.34	260.1	260.8	2083245
27/07/2010	262.23	262.8	260.31	260.9	2773497
28/07/2010	263.25	265.89	252.11	252.92	12098248
29/07/2010	254.71	254.71	249.63	250.17	10579193
30/07/2010	251.35	252.69	249.45	250.04	4398414
02/08/2010	251.61	253.05	250.48	251.26	2897730
03/08/2010	252.39	255.3	251.12	254.52	4595476
04/08/2010	254.59	255.33	250.76	251.63	4187240
05/08/2010	252.59	253.52	248.9	249.4	4184906
06/08/2010	249.86	250.15	247.28	247.68	4561587
09/08/2010	247.65	249.14	245.67	246.07	5086803
10/08/2010	245.42	248.25	244.26	244.66	4569314
11/08/2010	245.13	246.39	242.72	243.5	5009919
12/08/2010	242.7	243.5	240.22	240.87	5694088
13/08/2010	240.35	246.12	240.35	242.48	6974575
16/08/2010	242.7	245.65	241.46	241.93	3206742
17/08/2010	242.7	243.93	240.22	240.38	3380458
18/08/2010	240.97	241.96	237.34	238.89	5682424
19/08/2010	238.66	243.91	238.66	242.01	4723202
20/08/2010	242.01	246.02	240.84	244.84	4799377
23/08/2010	245.68	245.68	241.61	241.93	3095800
24/08/2010	241.93	242.95	239.55	240.82	4406206
25/08/2010	240.22	242.17	239.11	239.68	4256327
26/08/2010	240.22	240.97	236.52	236.87	6362576
27/08/2010	237.47	237.97	234.42	235.17	5558199
30/08/2010	235.79	238.94	234.03	234.76	2722106
31/08/2010	233.94	235.26	226.6	227.64	10653128
01/09/2010	229.09	233.73	228.09	231.85	6374456
02/09/2010	234.03	234.44	231.8	232.16	4045759
03/09/2010	232.79	233.19	228.88	229.25	3300811
06/09/2010	230.55	237.18	228.41	235.93	7755451
07/09/2010	236.51	240.15	236.01	238.32	6487124
08/09/2010	236.53	238.91	235.77	237.65	2659076
09/09/2010	238.48	239.53	236.56	237.39	2311961
13/09/2010	240.72	246.54	239.07	245.8	6280165
14/09/2010	246.54	248.4	243.78	244.72	4451190
15/09/2010	244.93	252.28	244.93	251.09	7670039
16/09/2010	250.65	251.45	246.96	247.74	4238156
17/09/2010	248.89	255.43	248.89	254.43	7304408
20/09/2010	254.83	258.54	252.88	257.91	6953447
21/09/2010	258.05	259.66	253.86	256.36	4880691
22/09/2010	256.07	258.47	251.37	252.62	5914047
23/09/2010	252.62	253.6	246.66	247.07	5264383
24/09/2010	247.65	249.88	245.7	248.06	5181769
27/09/2010	249.63	252.58	248.92	250.18	3763708
28/09/2010	249.71	250.62	245.92	247.28	4499090
29/09/2010	247.65	249.88	246.41	247.4	4066504
30/09/2010	248.15	248.15	242.23	244.49	6624729
01/10/2010	245.67	250.13	245.18	249.61	4366861
04/10/2010	251.35	254.04	251.35	252.07	4837519
05/10/2010	251.61	255.53	249.88	253.56	5243466
06/10/2010	255.08	259.29	254.33	258.78	6431802
07/10/2010	258.78	261.46	255.7	257.35	7211287
08/10/2010	259.22	261.22	255.22	259.95	4769466
11/10/2010	261.52	265.55	260.8	264.79	5896732
12/10/2010	264.49	264.84	259.08	261.42	3195565
13/10/2010	261.55	265.98	261.2	265.74	5478523
14/10/2010	266.23	267.84	261.08	262.26	5580792
15/10/2010	262.51	264.49	256.47	257.65	2652016
18/10/2010	258.12	263.74	255.89	259.4	5076676
19/10/2010	263.75	264.67	257.37	258.65	4246988
20/10/2010	257.41	263.6	257.06	259.9	4167720
21/10/2010	260.53	269.41	259.84	267.87	8520014
22/10/2010	268.81	270.88	266.07	267.91	4486466
25/10/2010	269.45	272.89	268.95	270.03	4118875
26/10/2010	270.16	272.65	269.22	272.13	3530281
27/10/2010	271.92	274.89	268.27	270.62	5016615
28/10/2010	272.27	272.64	266.13	267.96	8271973
29/10/2010	269.37	274.2	267.59	271.49	6794099
01/11/2010	277.62	278.58	269.76	270.73	6973910
02/11/2010	271.28	271.28	265.06	266.19	4654108
03/11/2010	267.96	268.68	263.17	263.82	4557947
04/11/2010	266.94	274.15	266.23	273.67	5557273
05/11/2010	275.88	276.75	272.49	272.94	1456535
08/11/2010	275.86	277.12	272.55	275.35	5112060
09/11/2010	275.45	277.49	271.74	274.54	3522480
10/11/2010	274.08	276.6	272.22	272.96	2719925
11/11/2010	273.9	275.34	266.47	267.44	2900734
12/11/2010	267.5	269.3	261.77	262.97	4373231
15/11/2010	264.27	264.47	257.11	261.2	3676745
16/11/2010	262.26	262.26	254.23	255.21	4533561
18/11/2010	259.99	259.99	251.12	255.81	5206393
19/11/2010	256.57	256.57	244.46	246.72	5674916
22/11/2010	248.52	251.73	246.96	250.69	4333195
23/11/2010	248.8	248.89	241.46	246.56	7569264
24/11/2010	247.4	252.06	244.2	246.67	4503970
25/11/2010	248.15	248.4	240.97	242.58	6654697
26/11/2010	243.94	245.27	237.33	238.33	7003643
29/11/2010	240.1	248.26	238.34	247.26	5350926
30/11/2010	247.6	249.81	242.97	244.09	6968054
01/12/2010	243.94	247.01	243.45	244.88	4280638
02/12/2010	247.4	250.98	246.43	250.41	5676667
03/12/2010	251.12	253.6	247.16	249.11	4489664
06/12/2010	251.58	255.08	250.87	252.64	4066554
07/12/2010	252.61	257.48	252.61	255.27	5119800
08/12/2010	253.82	254.52	250.41	252.74	3885305
09/12/2010	253.73	256.04	242.39	243.81	7249786
10/12/2010	244.38	255.08	242.54	253.57	6064152
13/12/2010	253.61	259.04	250.13	257.99	3848074
14/12/2010	258.3	262.51	258.05	261.34	4590209
15/12/2010	261.03	263.5	256.57	261	4899915
16/12/2010	261.94	262.51	257.57	261.73	3550077
20/12/2010	258.8	264.49	258.7	261.71	3624895
21/12/2010	262.49	266.2	262.08	265.77	3677847
22/12/2010	265.68	266.23	259.63	261.53	3458953
23/12/2010	261.97	263.68	260.16	262.36	3335014
24/12/2010	260.78	263.63	260.04	262.44	2160796
27/12/2010	262.09	264.69	260.32	261.34	1321679
28/12/2010	261.6	262.44	258.12	259.51	2024641
29/12/2010	259.61	261.27	259.12	259.69	2556591
30/12/2010	260.63	261.46	259.11	260.33	3328572
31/12/2010	262.03	264.12	260.83	262.19	2279759
03/01/2011	263.75	264.12	260.68	261.42	2379838
04/01/2011	262.51	267.44	261.84	266.75	5033831
05/01/2011	267.46	269.94	264.99	266.42	5930189
06/01/2011	266.97	270.29	266.11	268.85	4974697
07/01/2011	267.79	269.38	262.02	263.85	4085949
10/01/2011	263.85	265.1	252.9	255.94	4223855
11/01/2011	257.56	259.71	247.31	251.06	4833870
12/01/2011	252.77	256.48	248.4	255.28	5301987
13/01/2011	255.08	257.35	250.4	251.45	5562896
14/01/2011	251.13	255.03	247.16	248.02	4368638
17/01/2011	248.4	249.63	245.68	247.13	3210798
18/01/2011	248.85	249.63	245.18	246.38	3399381
19/01/2011	247.55	248.89	241.46	242.74	5369775
20/01/2011	242.11	242.11	236.4	240.19	9450384
21/01/2011	241.46	245.8	240.97	244.38	4463927
24/01/2011	246.44	246.64	238.76	240.62	5084310
25/01/2011	241.98	243.93	236.82	237.37	4646080
27/01/2011	239.23	239.58	232.79	233.46	6424365
28/01/2011	234.03	234.25	223.38	226.11	7738844
31/01/2011	225.08	230.03	223.65	227.67	5790572
01/02/2011	229.1	229.75	220.05	221.77	8663045
02/02/2011	225.36	229.8	224.7	228.16	6506784
03/02/2011	229.82	234.65	226.6	233.76	3896824
04/02/2011	234.63	234.63	226.14	227.84	4735179
07/02/2011	229.25	232.5	226.45	230.08	3334195
08/02/2011	231.73	231.73	225.67	226.66	4499736
09/02/2011	224.97	232.1	223.79	226.43	8738283
10/02/2011	225.98	228.04	219.2	222.8	6479831
11/02/2011	222.87	226.6	219.93	225.35	4574486
14/02/2011	224.4	227.41	221.43	226.55	6890857
15/02/2011	226.45	233.98	225.69	233.21	6232645
16/02/2011	232.37	235.47	232.32	233.82	2523913
17/02/2011	234.74	236.62	231.86	236.25	3221065
18/02/2011	236.77	238.49	230.81	231.69	3599714
21/02/2011	231.83	237.97	231.36	236.84	5858555
22/02/2011	245.67	249.98	242.51	243.9	20326288
23/02/2011	244.28	248.22	243.94	246.58	7128252
24/02/2011	246.66	247.31	237.34	238.79	7521221
25/02/2011	242.87	243.26	236.4	239.29	3451930
28/02/2011	240.27	246.24	237.75	238.8	5140248
01/03/2011	241.14	245.84	239.53	244.89	2885282
03/03/2011	241.51	243.94	239.75	242.06	4461643
04/03/2011	243.85	246.36	242.23	243.24	3524743
07/03/2011	241.24	243.52	238.74	241.97	2702156
08/03/2011	242.2	245.77	242.2	243.93	2756185
09/03/2011	244.85	248.74	239.75	246.13	7422840
10/03/2011	245.84	245.92	243.19	243.88	2252418
11/03/2011	242.4	246.39	240.76	245.68	3428848
14/03/2011	245.91	252.79	245.73	252.2	6585771
15/03/2011	247.14	259.94	244.9	256.88	12902924
16/03/2011	258.8	261.27	257.09	259.32	4709984
17/03/2011	257.39	259.74	254.59	255.29	2830269
18/03/2011	256.32	256.32	244.33	245.92	9258050
21/03/2011	247.42	247.65	242.97	245.25	3553732
22/03/2011	245.93	248.87	245.71	247.57	2238646
23/03/2011	247.62	251.78	246.61	250.93	2610417
24/03/2011	251.59	253.09	248.61	250.2	2567887
25/03/2011	253.57	255.07	250.13	254.24	3518453
28/03/2011	254.15	256.65	251.19	254.02	4361259
29/03/2011	252.61	255.58	252.51	253.29	4137811
30/03/2011	254.46	256.94	253.62	255.7	2801842
31/03/2011	256.2	261.25	256.2	259.81	7201048
01/04/2011	259.8	263.97	255.33	256.67	4291094
04/04/2011	257.56	261.22	254.83	260.2	2997121
05/04/2011	260.65	262.26	257.56	259.45	2458823
06/04/2011	258.8	261.09	257.56	258.76	2076283
07/04/2011	258.81	259.43	256.35	258.03	2323242
08/04/2011	258.05	260.26	252.77	253.57	2742024
11/04/2011	250.87	252.47	248.56	248.96	2582208
13/04/2011	248.11	253.6	246.81	253.05	4369725
15/04/2011	252.27	253.81	248.89	252.84	3240001
18/04/2011	252.41	258.72	247.8	249.92	3381601
19/04/2011	248.82	251.97	247.34	250.54	2748246
20/04/2011	251.61	255.21	249.68	254.07	2357930
21/04/2011	256.27	258.6	255.08	257.71	3413753
25/04/2011	251.12	252.85	248.93	249.97	4146270
26/04/2011	249.88	249.88	247.05	247.94	4035044
27/04/2011	248.89	249.91	242.72	244.21	5648346
28/04/2011	245.67	245.92	240.22	240.82	8163236
29/04/2011	241.46	244.68	240.54	243.63	3414200
02/05/2011	243.67	244.38	238.07	238.92	3110913
03/05/2011	239.01	239.58	233.05	233.76	5035348
04/05/2011	234.03	236.94	232.79	234.69	2667162
05/05/2011	234.03	238.63	233.7	235.26	4476339
06/05/2011	236.01	237.75	235.05	236.52	2952486
09/05/2011	237.75	239.24	235.62	237.57	1831616
10/05/2011	237.57	238.71	234.42	235.46	1861439
11/05/2011	236.26	237.35	233.66	236.62	1873699
12/05/2011	235.64	236.45	233.04	234.16	2107305
13/05/2011	234.09	238.24	232.29	234.77	3178684
16/05/2011	235.27	235.62	233.18	234.03	1601945
17/05/2011	234.19	234.48	227.16	228	3973699
18/05/2011	227.84	228.79	222.48	223.35	5672247
19/05/2011	224.97	228.34	224.06	226.73	4131089
20/05/2011	227.46	229.28	225.44	228.63	3171245
23/05/2011	227.59	228.34	223.7	225.22	3391416
24/05/2011	224.37	228.06	224.37	226.79	2538967
25/05/2011	226.38	226.38	223.13	224.37	2997245
26/05/2011	226.01	232.01	225.64	231.27	6857905
27/05/2011	231.33	235.99	231.33	234.14	3459497
30/05/2011	235.01	236.01	231.37	232.51	1729109
31/05/2011	234.03	236.73	232.12	235.73	3219213
01/06/2011	235.77	237.41	233.7	234.48	1838452
02/06/2011	231.94	236.43	231.94	235.53	2152963
03/06/2011	237.87	239.48	230.69	231.46	4368279
06/06/2011	231.47	232.99	229.86	232.24	1405741
07/06/2011	231.2	237.75	231.2	237.31	4025919
08/06/2011	236.57	236.74	233.77	235.07	3247038
09/06/2011	234.65	237.21	234.53	236.26	2092020
10/06/2011	236.53	236.76	230.82	233.91	2530136
13/06/2011	233.6	233.6	228.09	229.23	2954066
14/06/2011	229.15	230.75	225.36	225.7	4335560
15/06/2011	225.86	227.57	222.54	223.02	4607486
16/06/2011	223.13	223.13	218.95	219.8	5707528
17/06/2011	220.73	221.23	214.27	215.15	5035618
20/06/2011	216.7	216.7	205.08	206.36	6926078
21/06/2011	208	211.74	207.36	210.17	3980489
22/06/2011	211.33	212.52	206.58	209.46	4596259
23/06/2011	209.65	216.13	209.49	215.58	4734842
24/06/2011	216.49	217.86	211.89	215.8	7239303
27/06/2011	214.64	218.38	213.44	215.84	3280025
28/06/2011	217.66	217.66	213.48	215.73	2336039
29/06/2011	216.87	219.92	215.98	219.23	2841435
30/06/2011	220.09	223.38	219.67	222.52	4970476
01/07/2011	224.62	224.62	212.16	213.46	6555284
04/07/2011	216.55	217.79	214.22	215.06	3771511
05/07/2011	215.28	215.28	209.02	209.5	7727430
06/07/2011	210.22	212.61	208.2	211.22	6143838
07/07/2011	212.49	216.67	211.8	215.63	4603204
08/07/2011	216.2	216.45	211	211.71	4785969
11/07/2011	211.5	212.97	209.76	211.32	2194126
12/07/2011	209.89	212.34	209.44	209.95	2986757
13/07/2011	211.26	215.38	210.78	214.33	3892719
14/07/2011	213.8	217.41	212.82	214.85	3043021
15/07/2011	214.89	216.94	214.22	216.25	2332976
18/07/2011	215.93	216.42	214.02	214.86	1504709
19/07/2011	214.84	218.28	214.47	217.8	2245330
20/07/2011	219.42	219.62	215.16	216.99	2555594
21/07/2011	216.93	216.93	212.37	213.19	1802647
22/07/2011	214.47	217.19	213.6	216.29	3498193
25/07/2011	220.91	220.91	217.72	218.64	5007164
26/07/2011	219.98	220.45	215.31	215.83	4677273
27/07/2011	216.7	216.7	212.77	213.19	3126064
28/07/2011	211.74	211.74	206.39	207.37	7154511
29/07/2011	208.03	209.82	203.86	205.04	4890181
01/08/2011	207.53	207.53	203.41	205.76	3255486
02/08/2011	204.94	207.76	202.7	207.36	3787775
03/08/2011	204.75	207.09	203.84	204.33	3219680
04/08/2011	205.06	205.96	200.61	201.18	3140142
05/08/2011	198	198	192.92	196.14	5994097
08/08/2011	192.35	197.23	189.95	193.33	5084300
09/08/2011	186.48	192.92	186.48	189.53	7463019
10/08/2011	194.49	195.65	189.45	191.37	4056543
11/08/2011	190.28	194.39	189.45	191.24	2489305
12/08/2011	193.91	193.91	187.72	188.44	3936767
16/08/2011	188.22	191.26	186.9	188.01	2580004
17/08/2011	188.34	191.78	185.99	186.98	3096352
19/08/2011	181.05	183.02	178.63	181.42	4663092
22/08/2011	181.03	188.18	179.7	187.47	3552807
23/08/2011	188.3	191.19	185.12	189.52	4008613
24/08/2011	189.21	190.57	187.23	188.54	2968791
25/08/2011	188.61	190.44	185.8	186.61	4849218
26/08/2011	185.99	187.25	176.33	178.16	4457788
29/08/2011	181.06	188.19	180.38	186.99	4186930
30/08/2011	189.45	197.21	189.21	193.81	7821448
02/09/2011	197.3	201.51	195.51	199.47	7791545
05/09/2011	196.76	197.87	193.9	195.36	4567377
06/09/2011	193.96	204.44	192.3	203.45	7162305
07/09/2011	204.07	208.89	203.99	206.42	7186238
08/09/2011	206.42	212.73	201.71	211.11	8065388
09/09/2011	211.04	212.62	203.99	204.5	6757863
12/09/2011	200.69	203.68	196.95	199.68	4246961
13/09/2011	201.39	204.25	197.32	200.66	5806114
14/09/2011	201.56	205.49	199.41	204.41	4694876
15/09/2011	206.29	207.68	201.48	207.11	4664709
16/09/2011	210.5	210.5	203.32	204.47	6128496
19/09/2011	204.31	205.34	201.99	203.46	2924971
20/09/2011	203.82	211.48	202.16	210.95	4214600
21/09/2011	210.73	210.73	206.12	207.43	3892821
22/09/2011	204.05	205.03	193.17	194.74	6239874
23/09/2011	191.66	196.29	189.23	190.84	8803427
26/09/2011	190.49	190.87	185.13	188.02	6217951
27/09/2011	191.68	198.3	191.19	197.43	5039564
28/09/2011	198.06	199.68	195.42	197.43	5722488
29/09/2011	195.77	201.28	194.27	200.03	7203038
30/09/2011	198.99	203.79	196.26	200.19	7987653
03/10/2011	195.94	198.1	194.18	195.2	4825259
04/10/2011	194.16	195.84	189.52	191.09	6000741
05/10/2011	191.32	192.65	188.65	189.95	4739596
07/10/2011	194.83	200.1	194.38	198.84	4551326
10/10/2011	199.17	205.77	199.16	205.37	3393633
11/10/2011	206.79	208.37	203.69	204.81	3592510
12/10/2011	205.4	210.98	204.57	210.42	3947624
13/10/2011	210.5	212.49	208.55	209.74	4195352
14/10/2011	208.52	215.38	208.4	214.69	4085035
17/10/2011	214.71	215.17	205.84	206.49	5040808
18/10/2011	204.31	204.66	200.93	203.05	4182965
19/10/2011	204.44	209.27	204.09	208.77	2713867
20/10/2011	206.75	208.25	203.57	207.71	2279371
21/10/2011	208.03	210.31	205.82	206.98	2364175
24/10/2011	210.01	211.5	208.91	209.64	2075894
25/10/2011	211.74	218.17	208.56	216.93	5197046
26/10/2011	217.69	218.31	215.72	216.35	737231
28/10/2011	222.81	223.88	218.95	222.89	5606883
31/10/2011	222.39	222.71	216.09	217.33	3628082
01/11/2011	215.58	217.56	212.39	213.13	3745221
02/11/2011	211.74	218.17	211.74	215.9	3143275
03/11/2011	214.9	220.25	213.72	219.4	3666997
04/11/2011	224.13	224.13	216.11	217.92	4171957
08/11/2011	217.69	219.17	215.09	218.85	2313308
09/11/2011	220.42	221.07	213.27	214.21	2666312
11/11/2011	212.73	220.11	210.53	219.26	4969253
14/11/2011	220.76	221.9	216.2	217.12	3656473
15/11/2011	215.71	217.44	212.05	213.34	2262503
16/11/2011	212.76	212.76	207.37	210.03	3043186
17/11/2011	209.28	210.17	199.67	200.59	5538055
18/11/2011	198.2	201.08	194.9	200.13	4958044
21/11/2011	198.12	198.12	193.54	194.74	4049501
22/11/2011	195.17	199.22	194.8	196.93	4382352
23/11/2011	195.62	195.62	187.18	191.53	5419769
24/11/2011	191.93	192.67	186.52	191.47	6367715
25/11/2011	190.62	191	185.99	186.68	3699725
28/11/2011	189.45	194.61	188.85	194.11	2522069
29/11/2011	193.66	193.66	188.01	189.45	4803440
30/11/2011	187.4	193.99	186.51	192.74	4569146
01/12/2011	197.87	200.78	196.93	197.87	4714967
02/12/2011	197.38	201.84	194.79	201.11	4479880
05/12/2011	200.19	201.14	197.71	199.79	3160834
07/12/2011	199.86	202.95	198.91	200.55	3514150
08/12/2011	198.62	200.03	191.21	192.88	4442697
09/12/2011	190.67	190.67	186.41	187.15	5044876
12/12/2011	188.35	188.71	179.3	180.17	5097034
13/12/2011	179.28	184.75	178.56	183.83	5228468
14/12/2011	182.77	186.71	181.63	183.73	5304706
15/12/2011	181.26	186.85	179.18	185.78	6611139
16/12/2011	185.49	209.17	177.33	178.77	5828713
19/12/2011	178.11	183.24	177.11	182.1	4714116
20/12/2011	183.68	183.68	175.64	176.69	5550563
21/12/2011	180.04	186.67	178.98	185.24	4563405
22/12/2011	183.6	188.29	181.53	186.87	4473719
23/12/2011	188.22	190.63	183.86	184.85	3511075
26/12/2011	185.01	189.4	184.64	188.46	2376469
27/12/2011	189.7	190.37	184.59	186.49	3074308
28/12/2011	187.65	187.84	182.11	183.03	2829068
29/12/2011	181.69	183.02	175.14	176.3	5449524
30/12/2011	176.58	178.45	170.63	171.61	6662330
02/01/2012	172.56	175.77	170.17	174.98	4299217
03/01/2012	176.39	180.02	175.92	179.46	4683491
04/01/2012	180.14	181.02	176.66	177.36	4238367
05/01/2012	177.07	179.54	171.9	173.23	6619586
06/01/2012	172.63	179.3	172.53	177.7	4703147
09/01/2012	176.94	176.94	173.96	174.9	4202878
10/01/2012	176.33	183.02	176.33	182.32	4507724
11/01/2012	182.74	186.48	181.16	185.31	4842143
12/01/2012	185.12	186.47	181.43	182.5	3251624
13/01/2012	183.76	185.97	180.32	181.23	4692930
16/01/2012	180.77	180.77	176.08	176.56	4067488
17/01/2012	177.32	184.35	177.32	183.77	5197636
18/01/2012	188.71	195.13	187.73	193.11	9248756
19/01/2012	195.4	197.12	193.69	194.57	5483508
20/01/2012	195.65	198.12	191.2	196.3	7251864
23/01/2012	187.05	193.11	187.03	191.08	6457585
24/01/2012	191.83	196.04	190.79	194.1	5095499
25/01/2012	195.32	196.88	193.86	195.88	3837205
27/01/2012	198.12	205.03	197.87	203.17	5565491
30/01/2012	201.56	202.79	196.19	196.82	4829091
31/01/2012	199.24	203.27	198.47	202.36	6264462
01/02/2012	202.8	206.54	202.08	205.85	3776806
02/02/2012	206.79	208.7	204.1	205.37	4901979
03/02/2012	205.55	208.03	202	207.61	4569209
06/02/2012	209.49	210.38	204.09	206.29	3984412
07/02/2012	208.52	211.17	206.6	209.15	4815977
08/02/2012	209.76	214.15	209.27	212.58	3647626
09/02/2012	212.18	212.96	208.67	211.46	4309191
10/02/2012	210.59	212.73	207.53	208.83	3417975
13/02/2012	208.3	212.68	208.28	210.32	3493699
14/02/2012	209.74	212.09	208.77	210.23	3134221
15/02/2012	211.54	211.93	206.31	207.2	7182317
16/02/2012	205.8	205.8	199.29	201.21	6342577
17/02/2012	203.58	204.66	200.65	202.63	8211325
21/02/2012	202.46	210.19	201.86	208.91	8333665
22/02/2012	210.01	212.34	205.58	206.39	5748129
23/02/2012	206.05	210.48	204.71	207.93	4367293
24/02/2012	206.42	208.45	201.71	203.06	4285036
27/02/2012	203.52	204.46	189.54	193.53	6348215
28/02/2012	195.41	198.21	195.08	197.26	5289418
29/02/2012	199.37	205.03	199.15	203.26	6365349
01/03/2012	201.04	202.75	198.39	200.83	2962594
02/03/2012	202.15	202.58	199.55	201.61	2900087
05/03/2012	201.11	201.59	196.7	197.5	2988613
06/03/2012	197.38	200.35	191.68	192.31	8029991
07/03/2012	192.31	192.55	185.99	188.66	6446729
09/03/2012	192	193.07	190.49	191.63	3942927
12/03/2012	195.65	198.86	193.09	197.76	3438333
13/03/2012	198.98	203.56	198.94	203.06	3684077
14/03/2012	205.06	205.55	199.78	201.71	4028509
15/03/2012	202.58	203.37	196.49	197.29	4630686
16/03/2012	193.17	197.55	190.04	191.27	5753096
19/03/2012	193.42	193.91	186.01	187	3652448
20/03/2012	187.25	189.8	185.81	188.35	2389920
21/03/2012	188.22	191.56	187	190.21	3248548
22/03/2012	189.68	191.05	181.28	182.36	6684658
23/03/2012	184.2	185.62	182.79	184.27	6161836
26/03/2012	184.23	184.23	180.04	180.81	5288348
27/03/2012	182.77	182.97	179.57	181.05	6216251
28/03/2012	180.79	182.25	178.43	179.72	4131114
29/03/2012	177.81	180.71	177.81	179.46	5480717
30/03/2012	180.66	186.48	180.07	185.89	3949204
02/04/2012	185.58	185.95	183.03	183.4	2564862
03/04/2012	184.32	188.93	184.32	186.41	4003770
04/04/2012	184.5	187.47	184.12	185	2700412
09/04/2012	183.28	185.24	181.8	183.8	2608520
10/04/2012	184.75	185	182.79	183.92	1913265
11/04/2012	183.02	183.02	179.87	180.86	3726842
12/04/2012	181.6	184.65	181.6	184.08	2692505
13/04/2012	184.76	188.71	182.64	186.12	3249224
16/04/2012	185.02	186.59	182.27	185.27	2404246
